video_id,title,channel_name,channel_id,view_count,like_count,comment_count,published_date,thumbnail,year
bxLnT5TJjow,MLG Mario,Senpai Kush,UCxuVZ7flWFM2MMdZP8QQF6A,11075047,209755,9034,2014-08-24 13:33:36+00:00,https://i.ytimg.com/vi/bxLnT5TJjow/hqdefault.jpg,2014
OVVRmUnsfp4,"Skate Bowl Final Highlights, 2014 Dew Tour Beach Championships",AlliSports,UCQsEEybG5Nwg_n8npnwPL4Q,14859,87,3,2014-07-01 23:37:08+00:00,https://i.ytimg.com/vi/OVVRmUnsfp4/hqdefault.jpg,2014
fFFOBBztRnU,PETRE GEAMBASU SHOW BAND- MAMBO,Catalin Fleancu,UC6H-F615G4viXFrbb6FzPag,335127,1536,27,2014-11-22 17:55:27+00:00,https://i.ytimg.com/vi/fFFOBBztRnU/hqdefault.jpg,2014
KtIs7SbpX-I,Walther P99 RAM Disassembly,awesomeairguns,UCHtJ9_5OV7BMDxbIhsJE4tw,40038,457,41,2014-04-21 01:56:11+00:00,https://i.ytimg.com/vi/KtIs7SbpX-I/hqdefault.jpg,2014
6-n_szx2XRE,Rahat Fateh Ali Khan - Zaroori Tha,RahatFAKhanVEVO,UCtFFUzhtZwZBQDCBlZRGi3A,1709742157,9657447,390658,2014-06-09 01:00:01+00:00,https://i.ytimg.com/vi/6-n_szx2XRE/hqdefault.jpg,2014
_NXrTujMP50,Anime 404,Baka Oppai,UCVOftvvuyipcn7102TUFsSQ,35747299,1055522,55912,2014-12-01 18:20:09+00:00,https://i.ytimg.com/vi/_NXrTujMP50/hqdefault.jpg,2014
5uA8f6TVUIE,Far Cry 4 Funny Moments #2   Noob Hunters Taking Over the Fortress,THE Vines,UCfTkN3ewswhBIih2_6mJvzA,826,8,0,2014-11-27 07:17:39+00:00,https://i.ytimg.com/vi/5uA8f6TVUIE/hqdefault.jpg,2014
1-rdWQeVw6o,Limp Bizkit - Toazted Interview 1998 (part 4),LimpBizkitVEVO,UCUPvo-jwM02Fp-vigFEiG2A,32378,125,6,2014-08-30 22:05:47+00:00,https://i.ytimg.com/vi/1-rdWQeVw6o/hqdefault.jpg,2014
BTaT6VnYhQs,Arthur H s'envoie en l'air avec la maternité des Lilas,UsagersDesLilas,UCHGkc5zagB5RV-ygBHikrIw,45478,272,12,2014-10-27 08:10:43+00:00,https://i.ytimg.com/vi/BTaT6VnYhQs/hqdefault.jpg,2014
sv8dPlEfQ_Y,Practicing #USopen #TeamNole,Novak Djokovic,UCrqFRbygzOHxH_YNyr78IjQ,77104,779,29,2014-08-24 15:27:24+00:00,https://i.ytimg.com/vi/sv8dPlEfQ_Y/hqdefault.jpg,2014
_fu15YL5iQ4,Capital Cities - One Minute More (Behind The Scenes),CapitalCitiesVEVO,UCQraIhcLCFjoI4B1B9KcmRQ,303668,1838,68,2014-08-12 07:00:04+00:00,https://i.ytimg.com/vi/_fu15YL5iQ4/hqdefault.jpg,2014
ZvQZOcV3_kY,Trick Your Brain to Feel High,Hard Science,UCl92ERnplfo4lRVrBfYILig,2186190,27294,1877,2014-04-09 13:00:06+00:00,https://i.ytimg.com/vi/ZvQZOcV3_kY/hqdefault.jpg,2014
sxCWB47ZCLQ,Is This Free? (Short Comedy Film),Lauris Beinerts,UCc70aB6IfdZpR6mlTON1qjg,3698758,36597,2488,2014-04-24 11:16:38+00:00,https://i.ytimg.com/vi/sxCWB47ZCLQ/hqdefault.jpg,2014
vysbehClCVI,Dean Ray & Marlisa Punzalan Duet - Live Grand Final Decider - The X Factor Australia 2014,J1MZO7,UClEcUlQTcNdLmiLtgy9R-Lw,4638829,15169,596,2014-10-20 10:20:31+00:00,https://i.ytimg.com/vi/vysbehClCVI/hqdefault.jpg,2014
gCIE4DYBiI4,Sexual Innuendos and Bubbles Made of Lube,Hard Science,UCl92ERnplfo4lRVrBfYILig,78200,1145,66,2014-04-30 13:00:06+00:00,https://i.ytimg.com/vi/gCIE4DYBiI4/hqdefault.jpg,2014
4H6XylFk46M,Life of a Sloth Biologist,AnimalistToo,UCo6mguVXRIjp_5kv6oCVzew,65123,1106,41,2014-07-07 13:00:03+00:00,https://i.ytimg.com/vi/4H6XylFk46M/hqdefault.jpg,2014
bDueG7keQ_Y,THE TURKEYS - Ranch,My Damn Channel,UC4W7m1U5PZGsbX_YVBLKUZQ,7628,114,22,2014-08-12 17:00:07+00:00,https://i.ytimg.com/vi/bDueG7keQ_Y/hqdefault.jpg,2014
pIVjUkyt268,Tum hi ho/Aashiqui 2/Thought of you,Nain Jc,UCQ-sKtaGtMBe1t6uIOOb8qA,18270,87,6,2014-08-24 09:42:56+00:00,https://i.ytimg.com/vi/pIVjUkyt268/hqdefault.jpg,2014
J8biHaZXkjg,Alpha Squad: The Extraction,Wolf Pack Films,UCDyt1rXeKG0c0MT0W5KHxzA,1670174,6721,311,2014-04-03 16:00:00+00:00,https://i.ytimg.com/vi/J8biHaZXkjg/hqdefault.jpg,2014
cGekqCLM1N0,Bloodhound Gang - Toazted Interview 1999 (part 1),BloodhoundGangVEVO,UC6Ud1qTyoNaU4LhTLg-TGRw,31345,100,12,2014-08-30 21:11:45+00:00,https://i.ytimg.com/vi/cGekqCLM1N0/hqdefault.jpg,2014
BRhkGqQ3AD0,ALS Ice Bucket Challenge - Dude Perfect,DudePerfectTV,UCyhbeojvMcNcAVOIBlQ-41Q,2720385,17811,635,2014-08-24 01:18:16+00:00,https://i.ytimg.com/vi/BRhkGqQ3AD0/hqdefault.jpg,2014
9CuU7XDGAWo,Great Pyrenees Facts,Best Breed Ever,UCHgfl8ZIamJ4i296izgMMnA,535621,3367,0,2014-08-15 13:00:07+00:00,https://i.ytimg.com/vi/9CuU7XDGAWo/hqdefault.jpg,2014
lLNQ2aTjVEc,Europe - Toazted Interview 2004 (part 4),EuropeVEVO,UCnzCV_PxVZ-hsOrTy2NGxJw,13661,51,1,2014-09-02 22:55:17+00:00,https://i.ytimg.com/vi/lLNQ2aTjVEc/hqdefault.jpg,2014
vD2gnhYIR7A,Bobby Shmurda - Behind the Scenes of Bobby Bitch,BobbyShmurdaVEVO,UCxP1EYNz6OfgciUNwx6m5gA,2645834,22676,1336,2014-12-16 08:00:01+00:00,https://i.ytimg.com/vi/vD2gnhYIR7A/hqdefault.jpg,2014
QpYGdcQe01s,"College Girls on ""Does Size Matter?""",SimpleSexyStupid,UCJgVPwzPxklQr6WHwJLPlew,13762271,51648,9480,2014-05-12 17:00:02+00:00,https://i.ytimg.com/vi/QpYGdcQe01s/hqdefault.jpg,2014
UgtGhu1Omrs,How to tie the Eldredge Knot,tiehole,UCN9KJcXJVRfZ8BXb__fjMhQ,69270,543,16,2014-12-30 19:00:50+00:00,https://i.ytimg.com/vi/UgtGhu1Omrs/hqdefault.jpg,2014
JugmQvZmxXc,Punto Medio Popteño Banda - A Llorar A Otra Parte (En Vivo 2014),Servando ZL,UCyPwQya4tejOGNy-R9fOdRg,61131,237,8,2014-06-21 00:25:12+00:00,https://i.ytimg.com/vi/JugmQvZmxXc/hqdefault.jpg,2014
JMFZ2b920As,Secret Eaters S02 E05 Season Two,ErmmTV2,UCWbgsEyoP-xaKfJLKLkb2Fg,548428,2551,632,2014-03-26 06:46:34+00:00,https://i.ytimg.com/vi/JMFZ2b920As/hqdefault.jpg,2014
sjaqiTNHDyE,"NOW: The Film Clip - ""Sharp""",Kevin Spacey,UCeTSuWNp2vCA7qQA9IE5gdA,7242,83,14,2014-06-02 14:47:15+00:00,https://i.ytimg.com/vi/sjaqiTNHDyE/hqdefault.jpg,2014
v4cXyD5X4XY,The Master is back,SuperKanzaki,UCoSO21ynlExMZiGqW2Rg7pw,51030,549,0,2014-12-24 20:34:13+00:00,https://i.ytimg.com/vi/v4cXyD5X4XY/hqdefault.jpg,2014
2_3UOJ7GUd0,Learn English Conversation   Unit 19 Passing a Massage,Learn English Conversation,UC10pJ5AQ7e7nadBOtINDX6Q,68410,391,13,2014-01-13 18:28:19+00:00,https://i.ytimg.com/vi/2_3UOJ7GUd0/hqdefault.jpg,2014
ZIFm4IDJj7Q,Wellcast - How to Move On and Find Closure,watchwellcast,UCHXs8_HRDm33vFtVuSLKrCw,444960,12184,6587,2014-05-02 20:00:02+00:00,https://i.ytimg.com/vi/ZIFm4IDJj7Q/hqdefault.jpg,2014
Ao-1kONh_As,"Viviscal, The New Dietary Supplement for Female Hair Loss [DermTV.com Epi #558]",dermTVdotcom,UCWl7rIYGLnCwVpuO1DmrEUQ,6663,92,22,2014-08-29 00:00:03+00:00,https://i.ytimg.com/vi/Ao-1kONh_As/hqdefault.jpg,2014
xn27rfC1BK8,Easy Cartoon Backgrounds Tutorial,OneyNG,UCV5wuGZmg_FGQp25uzKKDaw,2949098,40465,4098,2014-12-10 16:13:48+00:00,https://i.ytimg.com/vi/xn27rfC1BK8/hqdefault.jpg,2014
XOmXzNvaJWo,Japanese Elsa (Ice test work-in-progress 3),Fantasy Blade,UCJTcI4zMHKJtNSlaDMByrBg,737508,3830,101,2014-04-18 04:32:21+00:00,https://i.ytimg.com/vi/XOmXzNvaJWo/hqdefault.jpg,2014
I9rYSJYae54,TUNA - Pardon (Official Video HD),officialTUNA,UCnsYfLY-T8Khh4K3Pz7r4Aw,8145957,0,0,2014-10-11 17:15:15+00:00,https://i.ytimg.com/vi/I9rYSJYae54/hqdefault.jpg,2014
0YKmbKRElHY,60 Surprise eggs Kinder Surprise Dora the Explorer Peppa Pig Mickey Mouse clubhouse,SurpriseToys,UCmk5QB4JE-RT3ig4kvtVYxg,236192397,149624,0,2014-01-06 02:30:00+00:00,https://i.ytimg.com/vi/0YKmbKRElHY/hqdefault.jpg,2014
pPYjge01GLE,"THE TURKEYS - Losers, Weepers, Brother's....REAPERS?! (Ep 4 of 5)",My Damn Channel,UC4W7m1U5PZGsbX_YVBLKUZQ,1908,15,5,2014-12-16 14:00:07+00:00,https://i.ytimg.com/vi/pPYjge01GLE/hqdefault.jpg,2014
Lke4vMDZ-ng,Exame feminino,brunokguimaraes,UCGNtCC3-PSoj1i5RRwQFHaA,159012826,146960,0,2014-08-24 23:57:17+00:00,https://i.ytimg.com/vi/Lke4vMDZ-ng/hqdefault.jpg,2014
8ThmP_XyC2Y,Behind The Scenes | Ping Pong Trick Shots,DudePerfectTV,UCyhbeojvMcNcAVOIBlQ-41Q,14691268,79880,1812,2014-03-20 20:33:46+00:00,https://i.ytimg.com/vi/8ThmP_XyC2Y/hqdefault.jpg,2014
8JR4Fa1-3jM,Steve - Thinking Creatively (Minecraft Animation),VMComix,UC2IMaaY9f9YWjYivI7O6u5g,217930,3932,230,2014-11-30 04:11:16+00:00,https://i.ytimg.com/vi/8JR4Fa1-3jM/hqdefault.jpg,2014
BgoSRjWWVho,Nocturnus (2008),RubberNinja,UCsW0LA-ThH18OCrT9pa2zfQ,254618,5779,601,2014-02-04 18:44:14+00:00,https://i.ytimg.com/vi/BgoSRjWWVho/hqdefault.jpg,2014
nJMZ6reOB0E,Mucky Secrets (full) - The Marine Creatures of the Lembeh Strait,Bubble Vision,UCAeADQLk_FCfXNF9wu3ti8w,11850794,57583,2539,2014-09-01 09:58:09+00:00,https://i.ytimg.com/vi/nJMZ6reOB0E/hqdefault.jpg,2014
4UPUF9WQ-Bs,Freak Mix,R3ZIDENCE,UC2-KofSE7r_Mq81WzMMVDLg,694857,3513,109,2014-11-21 12:41:50+00:00,https://i.ytimg.com/vi/4UPUF9WQ-Bs/hqdefault.jpg,2014
XSwWLRfxfj8,Novak practicing with his dog Tesla,Novak Djokovic,UCrqFRbygzOHxH_YNyr78IjQ,106164,549,43,2014-04-08 10:29:05+00:00,https://i.ytimg.com/vi/XSwWLRfxfj8/hqdefault.jpg,2014
SV4xsPUYjP0,Solar Plexus to Head Shot - Fight Smart Training - Howtofightnow.com,FightSmartTrav,UCsUbFOUqtrU4oRSDfjb78ig,153926,2106,109,2014-06-27 23:48:01+00:00,https://i.ytimg.com/vi/SV4xsPUYjP0/hqdefault.jpg,2014
j7CiovpdNDY,"56 Surprise eggs, Kinder Surprise Maxi, Чебурашка яйцо, La casa Mickey Mouse Huevo Sorpresa",SurpriseToys,UCmk5QB4JE-RT3ig4kvtVYxg,36695062,44660,0,2014-12-19 17:30:06+00:00,https://i.ytimg.com/vi/j7CiovpdNDY/hqdefault.jpg,2014
kin6FelcLVA,The Frozen Minecraft MovieⓇ [HD],qdeanc,UCyMbk32KybUCLQi3h5_ECDg,684853,8715,753,2014-05-04 20:58:36+00:00,https://i.ytimg.com/vi/kin6FelcLVA/hqdefault.jpg,2014
DDy-NUIr-TI,Secret Eaters S02 E02 Season Two,ErmmTV2,UCWbgsEyoP-xaKfJLKLkb2Fg,4247714,20075,5215,2014-03-26 06:45:14+00:00,https://i.ytimg.com/vi/DDy-NUIr-TI/hqdefault.jpg,2014
7gaOOK_Q56E,Los Mayitos De Sinaloa Ft. Punto Medio Popteño Banda - Mujer Mujer (En Vivo 2014),Servando ZL,UCyPwQya4tejOGNy-R9fOdRg,30422,145,2,2014-06-18 01:37:33+00:00,https://i.ytimg.com/vi/7gaOOK_Q56E/hqdefault.jpg,2014
5XXAdfpuzOM,Mason getting shot with a .43 caliber Ghost pepper ball,awesomeairguns,UCHtJ9_5OV7BMDxbIhsJE4tw,62185,428,94,2014-05-21 03:18:06+00:00,https://i.ytimg.com/vi/5XXAdfpuzOM/hqdefault.jpg,2014
FpPJ50L5Ehc,Japanese Elsa (Lip-sync work-in-progress 1),Fantasy Blade,UCJTcI4zMHKJtNSlaDMByrBg,5253546,34189,1351,2014-01-23 07:58:22+00:00,https://i.ytimg.com/vi/FpPJ50L5Ehc/hqdefault.jpg,2014
pPe2kxIHnJM,BootyMonsta Mix,R3ZIDENCE,UC2-KofSE7r_Mq81WzMMVDLg,3719908,15487,356,2014-07-01 13:49:16+00:00,https://i.ytimg.com/vi/pPe2kxIHnJM/hqdefault.jpg,2014
0rZwKL3Nx18,Smash Mouth - Toazted Interview 1999 (part 1),SmashMouthVEVO,UCgGEU8jHmCNtFI7n_AG-03g,244682,1210,266,2014-09-02 22:27:34+00:00,https://i.ytimg.com/vi/0rZwKL3Nx18/hqdefault.jpg,2014
E_dA7aSL1GU,Muqqadar Ka Sikander Story,draval8295479,UCI3Gc0CA84e65MLkhi2Grag,3579,6,0,2014-09-03 05:47:31+00:00,https://i.ytimg.com/vi/E_dA7aSL1GU/hqdefault.jpg,2014
TBm6CYOdsQ8,Baari Barsi - Song - Band Baaja Baaraat,YRF Punjabi,UCQg1Vfai2j-CYoBV9snIU6w,94183,435,4,2014-07-24 08:40:50+00:00,https://i.ytimg.com/vi/TBm6CYOdsQ8/hqdefault.jpg,2014
qV4huZyc3ZQ,3D Printers Will Revolutionize Education: Miguel Almena at TEDxYouth@CityOfIndustry,TEDxYouth,UC-yTB2bUcin9mmah36sXiYA,8357,48,6,2014-07-17 06:08:04+00:00,https://i.ytimg.com/vi/qV4huZyc3ZQ/hqdefault.jpg,2014
ncKbIPvYmho,"Dew Tour Returns to Portland, Oregon for Toyota City Championships",AlliSports,UCQsEEybG5Nwg_n8npnwPL4Q,7154,71,1,2014-08-05 17:12:32+00:00,https://i.ytimg.com/vi/ncKbIPvYmho/hqdefault.jpg,2014
4GoPiK3cWu0,Wellcast - How to Help Someone Who is Suicidal,watchwellcast,UCHXs8_HRDm33vFtVuSLKrCw,136586,2991,543,2014-04-26 20:00:02+00:00,https://i.ytimg.com/vi/4GoPiK3cWu0/hqdefault.jpg,2014
mMv5TtXlpM8,PREY: A Tale From The Future | Native 3D Anaglyph,Strang Entertainment,UCN7yJQyTifudj1RWKb94OvA,205936,94,11,2014-04-09 22:27:32+00:00,https://i.ytimg.com/vi/mMv5TtXlpM8/hqdefault.jpg,2014
JKm1K19xXk8,Rik Mayall Tribute | The Donkey,Matt Lobster,UCFU-IQMFo1uXyXazYUG2d6Q,65669,2510,109,2014-07-14 11:00:02+00:00,https://i.ytimg.com/vi/JKm1K19xXk8/hqdefault.jpg,2014
4NjROLRTQHA,Bodybuilding & Fitness Motivation  - You Earn Your Body,WallEast,UCiWEGEhbwxz9cb0uTbnUepw,793152,3078,125,2014-02-03 06:55:15+00:00,https://i.ytimg.com/vi/4NjROLRTQHA/hqdefault.jpg,2014
exlq2wTXJMo,I'm Not Losing You Again,ILuvOlitz2,UCrNs-RxiCZc08RJzvXOraxA,1105062,7925,335,2014-02-28 13:06:34+00:00,https://i.ytimg.com/vi/exlq2wTXJMo/hqdefault.jpg,2014
IEw3bPzbfFY,Nominasjon,Lasse Gjertsen,UCz_gUjScjyhPg58hvdk4LDA,98854,2136,208,2014-05-23 00:08:03+00:00,https://i.ytimg.com/vi/IEw3bPzbfFY/hqdefault.jpg,2014
MFF5p6j-hGA,Fail Compilation September October 2014 || TNL,TwisterNederland,UCr1B1_rIR1kBvWonA_hZp5A,2161279,4331,392,2014-11-02 20:06:10+00:00,https://i.ytimg.com/vi/MFF5p6j-hGA/hqdefault.jpg,2014
OFFYvmUaBu4,Networking Medicine: Lauren Meyers at TEDxYouth@Austin,TEDxYouth,UC-yTB2bUcin9mmah36sXiYA,36764,282,13,2014-07-26 00:52:22+00:00,https://i.ytimg.com/vi/OFFYvmUaBu4/hqdefault.jpg,2014
iGGrU_hc6E4,HD Best of Steam Engines in the Columbia River Gorge,Ervans Trains,UCQdo-z5pPkAjJONxsvXESXA,2038072,3638,207,2014-08-04 00:51:49+00:00,https://i.ytimg.com/vi/iGGrU_hc6E4/hqdefault.jpg,2014
uDikWvEPpLg,"The Making of ""29 Celebrity Impressions, 1 Original Song""",robcantor,UCtccbWvR1RQb976Jo6Mt7Yw,2756408,31877,1927,2014-07-09 19:12:26+00:00,https://i.ytimg.com/vi/uDikWvEPpLg/hqdefault.jpg,2014
Uzu4KYRQi-k,Marlisa Punzalan - Best Live Show Song - Live Grand Final Decider - The X Factor Australia 2014,J1MZO7,UClEcUlQTcNdLmiLtgy9R-Lw,2579747,13111,499,2014-10-21 09:42:49+00:00,https://i.ytimg.com/vi/Uzu4KYRQi-k/hqdefault.jpg,2014
1HHMmni22Gg,DIY Cakepops: Top 5 Styles,Cynthia,UCUtFapvPCBoi70TKLoITjlw,785985,13131,323,2014-02-19 20:41:01+00:00,https://i.ytimg.com/vi/1HHMmni22Gg/hqdefault.jpg,2014
8IVZuXBdJ4k,SoMo - Show Off (SoMo Sessions),SoMoVEVO,UCVW1fsLe_n0vKk33MU0XRvA,1539980,13200,491,2014-01-28 16:40:00+00:00,https://i.ytimg.com/vi/8IVZuXBdJ4k/hqdefault.jpg,2014
rn6TBATcuAY,Mini Australian Shepherds Facts,Best Breed Ever,UCHgfl8ZIamJ4i296izgMMnA,976133,4634,0,2014-07-25 13:00:08+00:00,https://i.ytimg.com/vi/rn6TBATcuAY/hqdefault.jpg,2014
