video_id,title,channel_name,channel_id,view_count,like_count,comment_count,published_date,thumbnail,year
FSBnRUIP9uo,Mad World Milestone,Raikujo,UCffZuGFmmuy3OB4MRSTdyEA,710963,9613,1187,2011-06-04 14:43:37+00:00,https://i.ytimg.com/vi/FSBnRUIP9uo/hqdefault.jpg,2011
52FSYl2cj1o,Vanessa Carlton - The Four Elements of Rabbits on the Run,VanessaCarltonVEVO,UCMjTkVHcsbIZ8OhcdXAH0bA,86849,684,91,2011-04-27 20:13:53+00:00,https://i.ytimg.com/vi/52FSYl2cj1o/hqdefault.jpg,2011
C6hn3sA0ip0,Mitosis,ndsuvirtualcell,UCcSThfV7yiW9I5hXBnEk9Zg,3712876,22223,852,2011-08-04 20:21:42+00:00,https://i.ytimg.com/vi/C6hn3sA0ip0/hqdefault.jpg,2011
R0poSjSg-Ow,Armless Egon Remix!,ZackScott,UCN34WNGYXgOqkJ5M3R7BByQ,122363,2346,320,2011-04-02 22:30:00+00:00,https://i.ytimg.com/vi/R0poSjSg-Ow/hqdefault.jpg,2011
9VBMB2DAy4Y,Alfonso Casabonne - Machu Picchu Centenario,Anselmo La Manna,UC7pU77kvg9mCRf0aS_wz1yQ,28580,245,0,2011-12-17 02:24:30+00:00,https://i.ytimg.com/vi/9VBMB2DAy4Y/hqdefault.jpg,2011
As1HlmYeh7Q,Rebuttals: irreducible complexity,QualiaSoup (archive),UCc_xdkOBgSYLmXTn-VSQ4uA,123602,5480,0,2011-01-09 10:06:15+00:00,https://i.ytimg.com/vi/As1HlmYeh7Q/hqdefault.jpg,2011
6h1PRHdhYv8,David Fisher - Dynamic Architecture - City of the Future,Anselmo La Manna,UC7pU77kvg9mCRf0aS_wz1yQ,61183,379,0,2011-10-03 07:08:32+00:00,https://i.ytimg.com/vi/6h1PRHdhYv8/hqdefault.jpg,2011
LrgCGtMFeyU,Aqua - Roses Are Red,AquaVEVO,UCCiijV9YJmUtKSXOcxMqc_g,27896267,157902,6858,2011-02-24 13:36:48+00:00,https://i.ytimg.com/vi/LrgCGtMFeyU/hqdefault.jpg,2011
k0HEenaXBf8,Dreaming with a broken heart - John Mayer (lyrics),Shierlly Medina,UCieypd5tyPxxgKg-HITf3gg,1846269,18796,887,2011-07-21 12:05:17+00:00,https://i.ytimg.com/vi/k0HEenaXBf8/hqdefault.jpg,2011
eFuk4iCSP7o,Metallica - Turn the page [live],Latino Revolution,UCU7nMPggX3gFyIIYFax6kkw,6913,39,4,2011-02-09 20:09:43+00:00,https://i.ytimg.com/vi/eFuk4iCSP7o/hqdefault.jpg,2011
MdoYbKV-8BQ,Simon Schama's van Gogh 3 of 4,joseltp,UCGngRdd2qdDcO1vi7Wqpt_w,23412,50,5,2011-08-08 13:00:16+00:00,https://i.ytimg.com/vi/MdoYbKV-8BQ/hqdefault.jpg,2011
f-j44NmWzqU,Dog Pukes On Demand,stevecashblog,UCvO4mw4l_GVKfE-t-pFtRyA,726812,7994,1729,2011-09-27 05:01:13+00:00,https://i.ytimg.com/vi/f-j44NmWzqU/hqdefault.jpg,2011
VplBIuMhylw,Spaghetti And Meatballs,stevecashblog,UCvO4mw4l_GVKfE-t-pFtRyA,125458,1937,264,2011-07-27 01:21:21+00:00,https://i.ytimg.com/vi/VplBIuMhylw/hqdefault.jpg,2011
6nFx77sNhVo,Xuxa - A Vida É Uma Festa,xuxaVEVO,UCFo9LWfInxoqfekimMB1OpA,572780,725,0,2011-03-27 18:01:45+00:00,https://i.ytimg.com/vi/6nFx77sNhVo/hqdefault.jpg,2011
QCeeME_OlLo,Vegas Pro: Epic Glitch Intro,aquul,UCfVtNfvYi5vmsJNbWSyJk0A,1233086,14832,1450,2011-12-29 14:54:30+00:00,https://i.ytimg.com/vi/QCeeME_OlLo/hqdefault.jpg,2011
-xbEyL06SsA,The Final 3 contestants perform for the last time- X Factor India - Episode 32 - 2nd Sep 2011,The X Factor India,UCywF1kXAowgxLQh6BcxuDkg,414910,1899,48,2011-09-02 17:57:50+00:00,https://i.ytimg.com/vi/-xbEyL06SsA/hqdefault.jpg,2011
6aC-WTAWgOg,Plant Nutrition: Mineral Absorption (Part One),ndsuvirtualcell,UCcSThfV7yiW9I5hXBnEk9Zg,441098,3367,101,2011-12-30 04:50:11+00:00,https://i.ytimg.com/vi/6aC-WTAWgOg/hqdefault.jpg,2011
FrLvNTF3SYA,"SweetVision HD, fiberscope imaging system - ear drum",ThinkTank Technologies,UC9RAy3cFnJ4-u2pNjLN54qQ,20272,10,0,2011-12-13 04:49:56+00:00,https://i.ytimg.com/vi/FrLvNTF3SYA/hqdefault.jpg,2011
QEOJmJhAYsg,Jump Cut (Original Song),Dan Brown,UCkSj-DR2aS3_wPmAE7d7Qlg,44204,2125,538,2011-03-21 04:01:24+00:00,https://i.ytimg.com/vi/QEOJmJhAYsg/hqdefault.jpg,2011
6NXnxTNIWkc,4 Non Blondes - What's Up (Official Music Video),4NonBlondesVEVO,UCJsu1rqVUJckZ-nSTLIWjcg,2017112317,8361235,228805,2011-02-23 21:30:01+00:00,https://i.ytimg.com/vi/6NXnxTNIWkc/hqdefault.jpg,2011
rOH90k7waEg,"Kitty cats, dog collars and mole removal.",stevecashblog,UCvO4mw4l_GVKfE-t-pFtRyA,338482,5324,738,2011-09-24 06:43:53+00:00,https://i.ytimg.com/vi/rOH90k7waEg/hqdefault.jpg,2011
rBbUPGJASgc,Making of CS: GO Trailer,flashdeckanims,UCqohOyZ8aCMex2pL79Ezsaw,650253,6374,564,2011-12-03 22:18:13+00:00,https://i.ytimg.com/vi/rBbUPGJASgc/hqdefault.jpg,2011
