video_id,title,channel_name,channel_id,view_count,like_count,comment_count,published_date,thumbnail,year
bo8UElCrg3Y,Spacious Dwelling Part 1: Minecraft Building Tutorial,Flashcode,UCEB8qXuCPUkv_iL_cz4B0_A,694988,9417,561,2015-05-06 17:00:02+00:00,https://i.ytimg.com/vi/bo8UElCrg3Y/hqdefault.jpg,2015
fb5Phs2ojJo,Not Your Average Proposal,tyler shelton,UCRu2k6q_Xlbodrl_frsO8MA,4238020,61415,2186,2015-07-09 19:50:52+00:00,https://i.ytimg.com/vi/fb5Phs2ojJo/hqdefault.jpg,2015
mb0GkX1Komo,KUNG FURY: STREET RAGE - THE ARCADE STRIKES BACK - Trailer,LaserUnicorns,UCJ6wNneA_YjcAWh24SDdDlA,279335,6416,259,2015-12-04 19:15:29+00:00,https://i.ytimg.com/vi/mb0GkX1Komo/hqdefault.jpg,2015
wmZdzsdhBko,Happy New Year (Minecraft Animation),Scady,UCUnt5ZvkwcwHi35SrSjiQdw,22776,894,71,2015-12-31 20:30:00+00:00,https://i.ytimg.com/vi/wmZdzsdhBko/hqdefault.jpg,2015
-LoyP6FldL4,Anahí - Boom Cha ft. Zuzuka Poderosa,AnahiVEVO,UCHaxAOFZFN_wwBioQdz5BvA,13073123,162779,13835,2015-12-11 08:00:00+00:00,https://i.ytimg.com/vi/-LoyP6FldL4/hqdefault.jpg,2015
hqeMEKy4Y3c,CMMG Mutant Machine Gun!,FPSRussia,UCEPTp5WMAzjh9mOrKUwRLmQ,4257459,88558,2694,2015-04-05 16:33:05+00:00,https://i.ytimg.com/vi/hqeMEKy4Y3c/hqdefault.jpg,2015
8msrg53DBjk,FAIL CANNONBALL IN SUPER SLOW MOTION - Fun Pool Jump Fails - Slow Mo Lab,Slow Mo Lab,UCotlYu9WUcKZCUcEcNYWu_Q,230314,1853,145,2015-08-29 12:00:01+00:00,https://i.ytimg.com/vi/8msrg53DBjk/hqdefault.jpg,2015
blsBk0XlV4g,Interview with Jim Gray,FloydMayweather,UCBfVT7uExuFRH4NX-55AxcA,187296,3413,363,2015-09-11 18:33:20+00:00,https://i.ytimg.com/vi/blsBk0XlV4g/hqdefault.jpg,2015
3WpBPw4ts-A,"""Army Toad"" Game Grumps Animated",HitoriVEGA,UCBZd5FopKlGWFBLv6sSdq8g,224008,3899,145,2015-07-23 16:51:21+00:00,https://i.ytimg.com/vi/3WpBPw4ts-A/hqdefault.jpg,2015
OUXqXb6Z3rY,Skeleton Encounter - Minecraft Animation - Slamacow,Slamacow,UCCuIq8gvVXGUe00Bti3uv9w,8876016,193433,0,2015-11-20 23:16:03+00:00,https://i.ytimg.com/vi/OUXqXb6Z3rY/hqdefault.jpg,2015
01as-oKyb5U,RUSTICLES,Cyr,UC9KEmN8IdC2lQ-3GFVLK-7g,0,0,0,2015-08-27 01:59:17+00:00,https://i.ytimg.com/vi/01as-oKyb5U/hqdefault_live.jpg,2015
nwlvDRQvq5w,R. City - Broadway (Audio),RockCityVEVO,UCgyauwDYKZgGGG-XK1ciRZQ,768383,9083,1187,2015-10-09 07:00:01+00:00,https://i.ytimg.com/vi/nwlvDRQvq5w/hqdefault.jpg,2015
sFrVdoOhu1Q,High precision air bearing CNC lathe and grinder,Dan Gelbart,UCYA1VjSKXgNVh03wjw_HSRA,612869,11575,1055,2015-03-06 20:53:30+00:00,https://i.ytimg.com/vi/sFrVdoOhu1Q/hqdefault.jpg,2015
pWZppCZAGSQ,Kid Advice - Episode 3,FRED,UCKEXu8aCjrudFNx2jq9FfQw,127645,801,216,2015-05-13 17:00:11+00:00,https://i.ytimg.com/vi/pWZppCZAGSQ/hqdefault.jpg,2015
uFLzL-OzoWo,Svyatoslav Rasshivkin final performance | Superkids,Superkids,UCzthWOnwstnhF0ekbo314dA,196343,1133,0,2015-09-28 09:40:58+00:00,https://i.ytimg.com/vi/uFLzL-OzoWo/hqdefault.jpg,2015
IlHoUWDpBd8,Learn Fruits with an Amazing Jumping Dump Truck!,SunnyKidsTV,UCBJFCOuOaAJTiRhoqmhkVCg,69530796,66958,0,2015-07-01 11:20:31+00:00,https://i.ytimg.com/vi/IlHoUWDpBd8/hqdefault.jpg,2015
lnZbxMhuwls,Twin girls singing,TeenWithTwins,UCANWjUZepsHl0WiXVEuAL7g,790950,997,0,2015-11-03 04:43:51+00:00,https://i.ytimg.com/vi/lnZbxMhuwls/hqdefault.jpg,2015
HNKIeG3aNL8,"[CHI] 2015 MBC introduction (5min), 2015 MBC 홍보영상",MBC global,UCl-FGmYKbk3tEzC-LK-YxYQ,34941,47,0,2015-09-03 05:52:26+00:00,https://i.ytimg.com/vi/HNKIeG3aNL8/hqdefault.jpg,2015
vAdgGot6wb0,"Lecture 8: Miscellaneous ""Alternatives""",JamesRandiFoundation,UCdGkmb5zEDXnPSmQlV43t0Q,19108,447,0,2015-11-27 01:12:50+00:00,https://i.ytimg.com/vi/vAdgGot6wb0/hqdefault.jpg,2015
TMknn9k44u8,"Eu, a patroa e as Crianças - S04E11 - A Banda de Michael - 720p - Dublado",jogodoido1,UCSj1_39CrEEufGbxWUZYQ7Q,7900158,48470,881,2015-08-05 18:23:41+00:00,https://i.ytimg.com/vi/TMknn9k44u8/hqdefault.jpg,2015
RzjvN3mwBQI,Anahí - Rumba ft. Wisin,AnahiVEVO,UCHaxAOFZFN_wwBioQdz5BvA,84981177,712088,37174,2015-08-28 16:51:18+00:00,https://i.ytimg.com/vi/RzjvN3mwBQI/hqdefault.jpg,2015
cR4iSCme7bI,Plan B - Fanatica Sensual (Remix) ft. Nicky Jam,planbVEVO,UCejLTr26aV1sOcLWEUvggxA,13349411,91148,2463,2015-06-04 03:00:00+00:00,https://i.ytimg.com/vi/cR4iSCme7bI/hqdefault.jpg,2015
erQdX_ddcyk,Energy Consumption: An Overview,ndsuvirtualcell,UCcSThfV7yiW9I5hXBnEk9Zg,41233,395,18,2015-06-24 17:47:39+00:00,https://i.ytimg.com/vi/erQdX_ddcyk/hqdefault.jpg,2015
Z7RiDivoT-A,"4/27/2015 lava lake in Halema`uma`u crater, Kilauea Volcano",Volcano Video Hawaii,UCL-gXjMphZPwBI4cEEyTqkA,33066,235,26,2015-04-29 05:14:03+00:00,https://i.ytimg.com/vi/Z7RiDivoT-A/hqdefault.jpg,2015
gOzK3yBpUxA,Cozman ft. Tuna - Holla (Official Video HD),officialTUNA,UCnsYfLY-T8Khh4K3Pz7r4Aw,16327965,43448,0,2015-07-30 16:30:14+00:00,https://i.ytimg.com/vi/gOzK3yBpUxA/hqdefault.jpg,2015
_trQO1JbxE0,Leo Rojas - Amigos (Album Version),leorojasVEVO,UCBPpF3vMOdxrUWk4a4IsAxQ,4573772,24969,1393,2015-03-16 07:00:01+00:00,https://i.ytimg.com/vi/_trQO1JbxE0/hqdefault.jpg,2015
03-2XFhkLRI,Cheeseburger Ice Cream Sundae Recipe with Crazy Toppings,mahalodotcom,UCAxtVn4eS0WSE5jaKK6qlVA,4919,50,8,2015-04-28 07:44:00+00:00,https://i.ytimg.com/vi/03-2XFhkLRI/hqdefault.jpg,2015
4_6I41Kss34,EXTREME GTA 5 STUNTS & FAILS (GTA 5 Online Funny Moments),RedKeyMon,UCm1F9GekuQVNf93XU7-i9kw,5097762,33842,864,2015-03-19 21:10:11+00:00,https://i.ytimg.com/vi/4_6I41Kss34/hqdefault.jpg,2015
_HhiArncctw,Intricate Weaving Ponytail Hair Tutorial,CinthiaTruong,UCI1lX-Z8umY3so8WdYM78tA,460289,4314,76,2015-09-16 22:16:21+00:00,https://i.ytimg.com/vi/_HhiArncctw/hqdefault.jpg,2015
V4Rh3zv48ks,Preview - Shirt Club / Love Letters,CartoonNetworkEps,UC7hH2YyQqtECP5o4_atzYHA,26353,0,0,2015-04-24 08:00:00+00:00,https://i.ytimg.com/vi/V4Rh3zv48ks/hqdefault.jpg,2015
_pgbYxLXQuA,Cranberry Hand Pies Food Deconstructed,mahalodotcom,UCAxtVn4eS0WSE5jaKK6qlVA,7909,38,9,2015-05-08 21:11:11+00:00,https://i.ytimg.com/vi/_pgbYxLXQuA/hqdefault.jpg,2015
4VulFYsdbnY,"Descendants Mal & Evie with Wicked World Ben, Frozen Hans, Maleficent PART 3",A Doll Story,UC1xpnfcSP8SNngWW-gdBfQg,298395,1374,0,2015-12-05 23:48:59+00:00,https://i.ytimg.com/vi/4VulFYsdbnY/hqdefault.jpg,2015
HpAXA-YQmBA,IELTS Liz Live Stream,IELTS Liz,UCKPpfQUSfHhesyjbskDKSEg,0,9,0,2015-08-17 21:43:26+00:00,https://i.ytimg.com/vi/HpAXA-YQmBA/hqdefault_live.jpg,2015
