video_id,title,channel_name,channel_id,view_count,like_count,comment_count,published_date,thumbnail,year
I8yEFR_lEMc,Young Money - Girl I Got You,YoungMoneyVEVO,UCZL73CxLEGOTcWBnpMuaCJA,8971208,34336,4914,2010-04-16 19:56:29+00:00,https://i.ytimg.com/vi/I8yEFR_lEMc/hqdefault.jpg,2010
ZHU-owE43Hc,Beirut - Nantes (cover) guitar,crariyo,UCFZZMdlQ-E2hIV7miM77NwA,27843,179,41,2010-01-11 16:35:20+00:00,https://i.ytimg.com/vi/ZHU-owE43Hc/hqdefault.jpg,2010
5MdOYG4SZjM,Culture Club - Karma Chameleon,CultureClubVEVO,UCWGqNXQw31gop5mmpzLMBzg,45669460,287617,6256,2010-08-07 03:29:16+00:00,https://i.ytimg.com/vi/5MdOYG4SZjM/hqdefault.jpg,2010
wbGJCT3R154,Soulja Boy - Speakers Going Hammer,SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,35470067,156905,22125,2010-11-24 01:00:32+00:00,https://i.ytimg.com/vi/wbGJCT3R154/hqdefault.jpg,2010
xfnkZ6vE-Bw,Soulja Boy Tell'em - Blowing Me Kisses (Behind The Scenes),SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,683556,3153,242,2010-09-29 18:34:30+00:00,https://i.ytimg.com/vi/xfnkZ6vE-Bw/hqdefault.jpg,2010
dCNoz26oRrs,Major Lazer - Major Lazer: Guide To Daggering,MajorLazerVEVO,UCouK2xKynWUBlknnuhdTTgg,790761,3432,403,2010-05-14 22:48:32+00:00,https://i.ytimg.com/vi/dCNoz26oRrs/hqdefault.jpg,2010
cs1Ex08FPlQ,DAN BROWN HAS!,Dan Brown,UCkSj-DR2aS3_wPmAE7d7Qlg,59904,2084,855,2010-05-13 16:16:58+00:00,https://i.ytimg.com/vi/cs1Ex08FPlQ/hqdefault.jpg,2010
Xl9lMQ7shOQ,Diddy - Dirty Money - 2010 Red Carpet Interview (American Music Awards),DirtyMoneyVEVO,UC9TTmXB2B26v_o4Znk0SURQ,82479,397,35,2010-11-24 04:51:10+00:00,https://i.ytimg.com/vi/Xl9lMQ7shOQ/hqdefault.jpg,2010
f91lQ6zityo,Soulja Boy Tell'em - Vibe Magazine Photoshoot,SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,473198,1604,169,2010-10-20 16:53:54+00:00,https://i.ytimg.com/vi/f91lQ6zityo/hqdefault.jpg,2010
TFS-ThoW8vM,"Erykah Badu - Jump Up In The Air And Stay There ft. Lil Wayne, Bilal",ErykahBaduVEVO,UCTeGHGnuF6bG7l6tS_hnmvQ,1355035,11603,953,2010-03-29 05:42:39+00:00,https://i.ytimg.com/vi/TFS-ThoW8vM/hqdefault.jpg,2010
_Q42t95cCIk,Left 4 Dead - The Movie (Part 1),ColinandConnor,UC_g9mSftoFMmS1aJcN2WAmQ,14894862,64879,16188,2010-08-10 17:48:29+00:00,https://i.ytimg.com/vi/_Q42t95cCIk/hqdefault.jpg,2010
dQn2_MuiAzs,Hoobastank - The Letter ft. Vanessa Amorosi,HoobastankVEVO,UCRKwxkAaQWPhbLuE1KDbyeg,3569470,20424,678,2010-03-05 22:12:41+00:00,https://i.ytimg.com/vi/dQn2_MuiAzs/hqdefault.jpg,2010
K4n7YPdguKs,#49 LEARN FREE MUSIC THEORY,Andrew Furmanczyk,UCpzgTNTgQsR9YYsyOm3k3KQ,36214,219,46,2010-12-09 19:24:00+00:00,https://i.ytimg.com/vi/K4n7YPdguKs/hqdefault.jpg,2010
zxQD9IHFSa0,Phoenix Nights Series 2 Deleted Scenes 1,mongchilde,UCPgX7-dKoY6nJCWqbHzAYnw,186492,266,30,2010-10-18 16:55:12+00:00,https://i.ytimg.com/vi/zxQD9IHFSa0/hqdefault.jpg,2010
YR5ApYxkU-U,Pink Floyd - Another Brick In The Wall (HQ),mongchilde,UCPgX7-dKoY6nJCWqbHzAYnw,566631664,2965009,97380,2010-07-05 16:00:59+00:00,https://i.ytimg.com/vi/YR5ApYxkU-U/hqdefault.jpg,2010
SUB4xRWPlbw,Diddy - Dirty Money - Someone To Love Me,DirtyMoneyVEVO,UC9TTmXB2B26v_o4Znk0SURQ,3909506,14995,925,2010-12-21 03:53:49+00:00,https://i.ytimg.com/vi/SUB4xRWPlbw/hqdefault.jpg,2010
KTJVlJ25S8c,Soulja Boy Tell'em - Pretty Boy Swag,SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,60625282,623760,45365,2010-06-24 17:29:02+00:00,https://i.ytimg.com/vi/KTJVlJ25S8c/hqdefault.jpg,2010
QFcv5Ma8u8k,"Eminem, Dr. Dre - Forgot About Dre (Explicit) (Official Music Video) ft. Hittman",DrDreVEVO,UCx4Lxn5CzeG99X01__YsJpw,271512782,1977787,68639,2010-07-19 16:55:14+00:00,https://i.ytimg.com/vi/QFcv5Ma8u8k/hqdefault.jpg,2010
3PL6sNMDRzo,Doritos,ColinandConnor,UC_g9mSftoFMmS1aJcN2WAmQ,459470,2777,522,2010-07-04 22:16:28+00:00,https://i.ytimg.com/vi/3PL6sNMDRzo/hqdefault.jpg,2010
BuJDaOVz2qY,"Dr. Dre - Kush ft. Snoop Dogg, Akon",DrDreVEVO,UCx4Lxn5CzeG99X01__YsJpw,216490621,1082380,64229,2010-12-10 16:06:39+00:00,https://i.ytimg.com/vi/BuJDaOVz2qY/hqdefault.jpg,2010
Jq1ZdKO1fu4,Blackstreet - I Like The Way You Work,BlackstreetVEVO,UCUHtgunZcEYMFaFe3F0c_Ww,1599862,11268,354,2010-09-14 20:25:03+00:00,https://i.ytimg.com/vi/Jq1ZdKO1fu4/hqdefault.jpg,2010
n_hjvps0FQ4,Creed - A Thousand Faces,CreedVEVO,UCis-JwIzHYm1mKnNyPz9RJg,4205964,18199,920,2010-02-19 19:50:14+00:00,https://i.ytimg.com/vi/n_hjvps0FQ4/hqdefault.jpg,2010
qpoiF90z6Go,Soulja Boy Tell'em - Pretty Boy Swag (The Making Of),SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,1350382,2556,357,2010-07-08 00:46:41+00:00,https://i.ytimg.com/vi/qpoiF90z6Go/hqdefault.jpg,2010
vi-zWoobt_Q,Regulated Transcription,ndsuvirtualcell,UCcSThfV7yiW9I5hXBnEk9Zg,372669,1758,73,2010-07-20 05:18:23+00:00,https://i.ytimg.com/vi/vi-zWoobt_Q/hqdefault.jpg,2010
EIQP5JlqtX0,Diddy - Dirty Money - Loving You No More ft. Drake,DirtyMoneyVEVO,UC9TTmXB2B26v_o4Znk0SURQ,12783003,69522,4813,2010-10-30 03:58:08+00:00,https://i.ytimg.com/vi/EIQP5JlqtX0/hqdefault.jpg,2010
9hVp47f5YZg,Erykah Badu - Window Seat,ErykahBaduVEVO,UCTeGHGnuF6bG7l6tS_hnmvQ,32415445,248750,16386,2010-04-02 19:27:01+00:00,https://i.ytimg.com/vi/9hVp47f5YZg/hqdefault.jpg,2010
OciO2MPnmzU,"Diddy - Dirty Money - Hello Good Morning (Remix) ft. Rick Ross, Nicki Minaj",DirtyMoneyVEVO,UC9TTmXB2B26v_o4Znk0SURQ,20951683,147066,9448,2010-06-22 18:05:37+00:00,https://i.ytimg.com/vi/OciO2MPnmzU/hqdefault.jpg,2010
PbWzyzSu2lE,#50 EXAM 3; LEARN FREE MUSIC THEORY,Andrew Furmanczyk,UCpzgTNTgQsR9YYsyOm3k3KQ,66730,543,155,2010-12-09 22:59:28+00:00,https://i.ytimg.com/vi/PbWzyzSu2lE/hqdefault.jpg,2010
LQj--Kjn0z8,Smash Mouth - Walkin' On The Sun,SmashMouthVEVO,UCgGEU8jHmCNtFI7n_AG-03g,86947326,549225,21132,2010-09-16 01:27:38+00:00,https://i.ytimg.com/vi/LQj--Kjn0z8/hqdefault.jpg,2010
Zo1vnibK3vA,The September Issue - Grace at Versailles,XOXO,UCYZFlEfmPpbLdkgaJ_nROnQ,103442,578,43,2010-08-29 09:52:55+00:00,https://i.ytimg.com/vi/Zo1vnibK3vA/hqdefault.jpg,2010
ifyF1Iy89fQ,Young Money - Roger That (Official Music Video),YoungMoneyVEVO,UCZL73CxLEGOTcWBnpMuaCJA,28489904,165421,9877,2010-03-19 01:22:35+00:00,https://i.ytimg.com/vi/ifyF1Iy89fQ/hqdefault.jpg,2010
4aP-DKHI3TA,Justin Bieber Kissing New GF! - Demi Hates Joe! - GLEE Season Premiere! - Classic What the Buck!,BuckHollywood,UCzDIsPJjO0K5P00jG8JjlRg,15238326,32423,7125,2010-09-22 19:29:55+00:00,https://i.ytimg.com/vi/4aP-DKHI3TA/hqdefault.jpg,2010
_Mixd7ss83Y,Consoul,Lasse Gjertsen,UCz_gUjScjyhPg58hvdk4LDA,780701,12430,1572,2010-08-12 23:28:12+00:00,https://i.ytimg.com/vi/_Mixd7ss83Y/hqdefault.jpg,2010
Xad0Qyu__cE,Steve Earle & The Dukes - Billy Austin,SteveEarleVEVO,UCGFLa8vQBZIzn-Coxjcfi8w,859425,4493,357,2010-12-07 17:44:21+00:00,https://i.ytimg.com/vi/Xad0Qyu__cE/hqdefault.jpg,2010
MRFY10YGxW8,Online Speech Therapy,speechme9349,UCXMksQAnCSAWG06GX2GDMmg,0,11,0,2010-11-13 15:30:03+00:00,https://i.ytimg.com/vi/MRFY10YGxW8/hqdefault.jpg,2010
Igf9sNr8eCY,Soulja Boy Tell'em - Mean Mug ft. 50 Cent,SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,12335574,71260,8654,2010-11-17 05:49:30+00:00,https://i.ytimg.com/vi/Igf9sNr8eCY/hqdefault.jpg,2010
xHVvxmDv7NA,SELENA GOMEZ HUGS ME AT TEEN CHOICE AWARDS!,BuckHollywood,UCzDIsPJjO0K5P00jG8JjlRg,445016,7648,0,2010-08-10 03:09:31+00:00,https://i.ytimg.com/vi/xHVvxmDv7NA/hqdefault.jpg,2010
eGguwYPC32I,4th Dimension Explained By A High-School Student,xkcdHatGuy,UCmL8LXPRelVPIhKd1bMaPqQ,46869758,2018145,0,2010-01-05 09:13:13+00:00,https://i.ytimg.com/vi/eGguwYPC32I/hqdefault.jpg,2010
V0bWtC0m5kM,Solar Collector Prototype w/ active tracking,ThinkTank Technologies,UC9RAy3cFnJ4-u2pNjLN54qQ,16657,0,0,2010-09-13 10:04:00+00:00,https://i.ytimg.com/vi/V0bWtC0m5kM/hqdefault.jpg,2010
ooBkgdQynXA,Soulja Boy Tell'em - Blowing Me Kisses,SouljaBoyTellemVEVO,UCK5Z4cLoPQrbOXVsrD7Vigw,55438416,305096,18132,2010-10-01 22:06:46+00:00,https://i.ytimg.com/vi/ooBkgdQynXA/hqdefault.jpg,2010
